CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,BalanceSalaryRatio,Age_Bin,Active_and_High_Balance,CreditScoreAgeInteraction,Actual_Churn,Predicted_Churn,Churn_Probability
732,France,Male,46,0,0.0,2,1,1,184350.78,0.0,Middle-Aged,0,33672,0,0,0.12
651,France,Male,28,10,79562.98,1,1,1,74687.37,1.0652802475170835,Young,0,18228,0,0,0.05
755,France,Female,78,5,121206.96,1,1,1,76016.49,1.594482460318807,Elderly,0,58890,0,0,0.05
674,France,Male,45,7,142072.02,1,1,0,37013.29,3.8384056105253,Middle-Aged,0,30330,0,0,0.26
659,France,Male,20,8,0.0,2,0,0,112572.02,0.0,Young,0,13180,0,0,0.01
721,France,Female,49,1,120108.56,1,0,1,183421.76,0.6548217616056022,Middle-Aged,0,35329,0,1,0.51
766,France,Female,26,3,104258.8,1,1,1,428.23,243.46449337972584,Young,0,19916,0,0,0.13
575,Spain,Female,30,8,0.0,2,1,0,185341.63,0.0,Young,0,17250,0,0,0.02
537,Spain,Male,42,1,190569.23,1,0,1,127154.8,1.4987183338733576,Middle-Aged,1,22554,0,0,0.16
633,Spain,Female,33,4,92855.02,1,1,1,159813.18,0.5810222911527072,Middle-Aged,0,20889,0,0,0.03
707,France,Male,40,1,0.0,2,1,0,14090.4,0.0,Middle-Aged,0,28280,1,0,0.02
602,France,Male,38,7,111835.94,2,1,0,124389.61,0.8990778249083665,Middle-Aged,0,22876,0,0,0.14
684,Germany,Male,42,1,117691.0,1,1,1,23135.65,5.08699777183697,Middle-Aged,0,28728,1,0,0.33
621,France,Male,39,6,0.0,2,1,1,58883.91,0.0,Middle-Aged,0,24219,0,0,0.0
777,France,Female,30,4,137851.31,1,1,0,5008.23,27.52495592255148,Young,0,23310,1,0,0.09
828,France,Male,30,4,73070.18,2,0,0,161671.15,0.45196796088850727,Young,0,24840,0,0,0.06
573,Germany,Male,30,8,127406.5,1,1,0,192950.6,0.6603063167463589,Young,0,17190,0,0,0.35
673,Spain,Male,43,8,127132.96,1,0,1,6009.27,21.156140429702777,Middle-Aged,0,28939,1,0,0.23
481,France,Male,44,9,175303.06,1,1,0,65500.53,2.676360939369498,Middle-Aged,0,21164,1,1,0.51
738,Spain,Male,44,2,0.0,2,1,0,43018.82,0.0,Middle-Aged,0,32472,1,0,0.13
562,France,Female,27,3,0.0,2,1,0,28137.03,0.0,Young,0,15174,0,0,0.0
707,Spain,Female,53,6,109663.47,1,1,1,52110.45,2.104442966813758,Senior,0,37471,0,0,0.45
604,Germany,Female,47,4,118907.6,1,0,1,47777.15,2.488796422557645,Middle-Aged,0,28388,1,1,0.55
655,Germany,Male,32,9,113447.01,1,1,0,82084.3,1.3820792770359251,Middle-Aged,0,20960,0,0,0.45
674,Germany,Male,44,3,88902.21,1,1,0,73731.32,1.205759099389513,Middle-Aged,0,29656,0,0,0.47
663,Spain,Male,52,0,136298.65,1,1,0,144593.3,0.942634617233302,Senior,0,34476,1,1,0.79
510,Spain,Female,38,4,0.0,1,1,0,118913.53,0.0,Middle-Aged,0,19380,1,0,0.42
704,France,Female,45,6,0.0,1,1,1,137739.45,0.0,Middle-Aged,0,31680,0,0,0.28
659,France,Male,35,6,0.0,2,1,1,58879.11,0.0,Middle-Aged,0,23065,0,0,0.01
682,France,Male,41,6,0.0,2,0,1,134158.09,0.0,Middle-Aged,0,27962,1,0,0.05
598,Spain,Female,56,4,98365.33,1,1,1,44251.33,2.2228784987931434,Senior,0,33488,0,0,0.36
552,Germany,Female,42,8,103362.14,1,0,1,186869.58,0.5531244839315206,Middle-Aged,0,23184,1,1,0.54
587,Germany,Female,37,6,104414.03,1,1,0,192026.02,0.5437493835470839,Middle-Aged,0,21719,0,1,0.66
686,France,Male,37,9,134560.62,1,1,0,27596.39,4.876022552225128,Middle-Aged,0,25382,0,0,0.08
697,Spain,Male,30,1,0.0,2,0,0,735.79,0.0,Young,0,20910,0,0,0.13
778,Germany,Female,45,1,162150.42,2,1,0,174531.27,0.929062282077017,Middle-Aged,0,35010,0,0,0.28
850,Germany,Male,36,7,102800.72,1,1,1,87352.43,1.1768501460119656,Middle-Aged,0,30600,0,0,0.19
656,France,Male,36,8,97786.08,2,0,1,21478.36,4.552772185585864,Middle-Aged,0,23616,0,0,0.03
656,Spain,Female,32,1,104254.27,1,1,1,17034.37,6.120230451727889,Middle-Aged,0,20992,0,0,0.13
849,France,Male,69,7,71996.09,1,1,1,139065.94,0.517711885455202,Senior,0,58581,0,0,0.08
632,Spain,Male,47,3,0.0,2,1,0,178822.32,0.0,Middle-Aged,0,29704,0,0,0.04
770,Spain,Male,30,8,0.0,2,0,1,50839.85,0.0,Young,0,23100,0,0,0.02
681,France,Male,36,5,141952.07,1,1,1,185144.08,0.7667113633879086,Middle-Aged,1,24516,0,0,0.06
660,France,Male,37,2,97324.91,1,1,0,23291.83,4.178499928945042,Middle-Aged,0,24420,0,0,0.05
649,France,Female,36,8,0.0,2,0,1,109179.89,0.0,Middle-Aged,0,23364,0,0,0.03
807,Germany,Female,42,9,105356.09,2,1,1,130489.37,0.8073921270368614,Middle-Aged,0,33894,0,0,0.27
765,France,Male,44,6,0.0,2,1,1,159899.97,0.0,Middle-Aged,0,33660,0,0,0.04
824,Germany,Male,49,8,133231.48,1,1,1,67885.37,1.9625948860557145,Middle-Aged,1,40376,0,1,0.58
619,France,Male,25,4,0.0,1,1,0,145524.36,0.0,Young,0,15475,0,0,0.03
555,Spain,Female,35,1,0.0,2,1,0,101667.0,0.0,Middle-Aged,0,19425,0,0,0.05
764,Germany,Male,28,10,124023.18,1,1,0,166188.28,0.7462811456981202,Young,0,21392,0,0,0.28
752,France,Female,53,8,114233.18,1,1,1,51587.04,2.214377487058765,Senior,0,39856,0,0,0.5
772,Germany,Male,42,3,75075.31,2,1,0,92888.52,0.8082302312492436,Middle-Aged,0,32424,1,0,0.12
660,France,Female,40,8,167181.01,1,1,1,185156.94,0.9029151702334247,Middle-Aged,1,26400,0,0,0.25
670,Germany,Male,40,2,164948.98,3,0,0,177028.0,0.9317677429559167,Middle-Aged,0,26800,1,1,0.8
654,France,Male,32,9,121455.65,1,1,0,190068.53,0.6390097824190043,Middle-Aged,0,20928,1,0,0.0
754,France,Male,61,5,146622.35,1,1,1,41815.22,3.5064349775034067,Senior,1,45994,1,0,0.12
613,France,Male,41,7,0.0,2,1,0,60297.72,0.0,Middle-Aged,0,25133,0,0,0.02
581,France,Male,37,7,0.0,2,1,1,74320.75,0.0,Middle-Aged,0,21497,0,0,0.02
521,France,Male,43,8,0.0,1,1,1,93180.09,0.0,Middle-Aged,0,22403,0,0,0.17
498,France,Male,34,5,0.0,2,1,1,91711.66,0.0,Middle-Aged,0,16932,0,0,0.0
416,Germany,Female,25,0,97738.97,2,1,1,160523.33,0.6088770398670399,Young,0,10400,0,0,0.21
708,France,Female,59,2,0.0,1,1,0,179673.11,0.0,Senior,0,41772,1,1,0.86
737,Germany,Female,45,2,99169.67,2,1,1,78650.95,1.2608833078303567,Middle-Aged,0,33165,0,0,0.23
819,France,Male,35,1,0.0,2,0,1,3385.04,0.0,Middle-Aged,0,28665,0,0,0.04
533,France,Female,35,8,0.0,2,1,1,187900.12,0.0,Middle-Aged,0,18655,0,0,0.01
641,Spain,Female,40,4,101090.27,1,1,1,51703.09,1.9552075127424688,Middle-Aged,0,25640,0,0,0.13
688,France,Male,26,0,0.0,2,1,0,105784.85,0.0,Young,0,17888,0,0,0.08
756,Germany,Female,34,2,148200.72,1,0,0,194584.48,0.7616266209925889,Middle-Aged,0,25704,0,0,0.14
807,France,Male,43,1,105799.32,2,1,0,34888.04,3.0325383713157863,Middle-Aged,0,34701,1,0,0.11
769,France,Male,29,2,123757.52,2,1,0,84872.66,1.458155311734073,Young,0,22301,0,0,0.01
489,France,Female,38,5,117289.92,1,0,0,85231.88,1.3761273363910311,Middle-Aged,0,18582,0,0,0.12
545,Spain,Female,44,1,0.0,2,1,1,82614.89,0.0,Middle-Aged,0,23980,0,0,0.1
773,Germany,Male,51,8,116197.65,2,1,1,86701.4,1.3402050024567078,Senior,0,39423,0,0,0.29
727,Spain,Male,38,2,62276.99,1,1,1,59280.79,1.0505425113261817,Middle-Aged,0,27626,0,0,0.15
639,France,Male,39,6,150555.83,1,1,0,30414.17,4.950187034530286,Middle-Aged,0,24921,0,0,0.3
604,Spain,Male,43,2,145081.72,1,1,1,23881.62,6.0750367856116965,Middle-Aged,1,25972,0,0,0.3
585,Germany,Male,37,6,152496.82,1,1,1,99907.29,1.5263833099666704,Middle-Aged,1,21645,0,0,0.14
769,France,Male,51,9,156773.78,2,1,0,40257.79,3.894247051316031,Senior,0,39219,0,0,0.41
581,France,Male,28,3,104367.5,1,1,1,29937.75,3.48615042880644,Young,0,16268,0,0,0.01
524,France,Male,32,1,144875.71,1,0,0,187740.04,0.7716825350628453,Middle-Aged,0,16768,0,0,0.08
683,Germany,Female,35,1,132371.3,2,0,0,186123.57,0.7112011659780649,Middle-Aged,0,23905,0,0,0.16
730,France,Female,37,1,0.0,2,1,1,124364.63,0.0,Middle-Aged,0,27010,0,0,0.01
551,Spain,Male,27,2,113873.22,1,1,1,85129.77,1.337642754115276,Young,0,14877,1,0,0.09
764,France,Female,40,9,100480.53,1,1,0,124095.69,0.8097020130191467,Middle-Aged,0,30560,0,0,0.29
680,France,Female,47,5,0.0,2,1,1,179843.33,0.0,Middle-Aged,0,31960,0,0,0.05
587,Spain,Male,62,7,121286.27,1,0,1,6776.92,17.8969605661569,Senior,0,36394,0,0,0.29
675,Germany,Male,42,2,92616.64,2,1,0,8567.18,10.810633137158318,Middle-Aged,0,28350,0,0,0.29
735,France,Male,41,7,179904.0,1,1,1,137180.95,1.311435735063797,Middle-Aged,1,30135,0,0,0.36
653,France,Male,38,8,119315.75,1,1,0,150468.35,0.7929624402739845,Middle-Aged,0,24814,0,0,0.05
615,France,Male,66,7,0.0,2,1,1,74580.8,0.0,Senior,0,40590,0,0,0.01
789,Germany,Male,51,3,104677.09,1,1,0,74265.38,1.4095004967321245,Senior,0,40239,0,1,0.8
579,France,Male,36,9,129829.59,1,1,1,60906.12,2.1316345549511277,Middle-Aged,1,20844,0,0,0.04
714,Germany,Female,49,5,140510.89,1,1,0,141914.94,0.9901063975364399,Middle-Aged,0,34986,0,1,0.88
688,Spain,Male,32,6,124179.3,1,1,1,138759.15,0.8949269291430512,Middle-Aged,0,22016,0,0,0.02
518,Germany,Male,46,4,113625.93,1,0,0,92727.42,1.2253757302856048,Middle-Aged,0,23828,1,1,0.71
737,Spain,Female,45,2,0.0,2,0,1,177695.67,0.0,Middle-Aged,0,33165,0,0,0.08
773,Spain,Female,23,8,0.0,2,1,0,56759.79,0.0,Young,0,17779,0,0,0.02
652,Spain,Female,33,3,124832.51,1,1,0,195877.06,0.6373003045890111,Middle-Aged,0,21516,0,0,0.11
834,Spain,Male,38,8,0.0,2,1,1,66485.26,0.0,Middle-Aged,0,31692,0,0,0.02
586,Germany,Male,42,6,126704.49,2,1,0,41682.3,3.0397672393318027,Middle-Aged,0,24612,0,0,0.13
618,Germany,Male,41,8,37702.79,1,1,1,195775.48,0.19258177786104777,Middle-Aged,0,25338,0,0,0.22
650,France,Male,33,0,98064.97,1,1,0,52411.99,1.87104076758009,Middle-Aged,0,21450,0,0,0.08
708,France,Male,41,0,0.0,1,1,0,128400.62,0.0,Middle-Aged,0,29028,0,0,0.28
544,Spain,Male,22,3,66483.32,1,0,1,110317.39,0.6026549395340118,Young,0,11968,0,0,0.15
710,Spain,Female,31,5,0.0,2,1,0,9561.73,0.0,Middle-Aged,0,22010,0,0,0.03
525,France,Female,23,5,0.0,2,1,0,160249.1,0.0,Young,0,12075,0,0,0.09
825,France,Male,29,3,148874.01,2,0,1,71192.82,2.0911379827347756,Young,1,23925,0,0,0.05
694,France,Female,31,10,0.0,2,1,0,160990.27,0.0,Middle-Aged,0,21514,0,0,0.11
623,France,Male,23,1,106012.2,2,0,1,191415.94,0.5538316192475924,Young,0,14329,0,0,0.03
630,France,Male,33,9,0.0,2,1,0,64804.59,0.0,Middle-Aged,0,20790,0,0,0.01
570,France,Female,29,4,153040.03,1,1,1,131363.57,1.1650111975489095,Young,1,16530,1,0,0.03
578,Spain,Female,28,8,161592.76,1,1,0,177834.79,0.9086678708929788,Young,0,16184,0,0,0.21
611,France,Female,43,8,64897.75,1,1,0,114996.33,0.5643462708766445,Middle-Aged,0,26273,0,0,0.39
597,Spain,Female,46,4,0.0,2,1,0,58667.16,0.0,Middle-Aged,0,27462,1,0,0.07
850,Spain,Male,44,8,0.0,2,1,1,183617.32,0.0,Middle-Aged,0,37400,0,0,0.05
737,Germany,Female,43,1,125537.38,1,1,0,138510.01,0.9063415705478615,Middle-Aged,0,31691,1,1,0.75
703,France,Female,42,7,0.0,2,0,1,72500.68,0.0,Middle-Aged,0,29526,0,0,0.11
681,France,Male,25,5,0.0,1,0,1,90860.97,0.0,Young,0,17025,0,0,0.08
459,Spain,Female,42,6,129634.25,2,1,1,177683.02,0.7295815323264992,Middle-Aged,1,19278,1,0,0.21
850,France,Female,39,2,148586.64,1,1,1,176791.27,0.8404636722163941,Middle-Aged,1,33150,0,0,0.07
622,Germany,Female,34,7,98675.74,1,1,0,138906.85,0.710373462503829,Middle-Aged,0,21148,1,0,0.08
593,Spain,Male,44,5,0.0,1,1,0,128046.98,0.0,Middle-Aged,0,26092,0,0,0.26
708,France,Female,51,8,70754.18,1,1,1,92920.04,0.7614523196503143,Senior,0,36108,1,0,0.37
850,France,Female,38,0,106831.69,1,0,1,148977.72,0.7170984359271977,Middle-Aged,0,32300,0,0,0.13
733,Germany,Male,48,7,85915.52,1,1,1,23860.5,3.6007426499863793,Middle-Aged,0,35184,0,1,0.51
697,Germany,Male,43,7,115371.94,2,1,0,64139.1,1.7987770330422472,Middle-Aged,0,29971,0,0,0.46
443,France,Male,35,6,161111.45,1,0,0,13946.66,11.551973734213068,Middle-Aged,0,15505,0,0,0.15
596,France,Male,21,4,210433.08,2,0,1,197297.77,1.0665760692581574,Young,1,12516,1,0,0.18
645,Germany,Male,25,1,157404.02,2,1,0,93073.04,1.691188124939295,Young,0,16125,0,0,0.03
621,Germany,Male,47,7,107363.29,1,1,1,66799.28,1.6072522039159702,Middle-Aged,0,29187,0,1,0.67
741,France,Female,21,9,0.0,2,0,1,139259.54,0.0,Young,0,15561,0,0,0.0
595,Germany,Female,64,2,105736.32,1,1,1,89935.73,1.175687571558045,Senior,0,38080,1,0,0.36
630,Spain,Female,49,1,0.0,2,0,1,162858.29,0.0,Middle-Aged,0,30870,0,0,0.25
562,France,Male,45,6,136855.24,1,1,0,46864.0,2.9202637418914303,Middle-Aged,0,25290,0,0,0.4
777,Spain,Female,35,3,0.0,2,1,1,17257.72,0.0,Middle-Aged,0,27195,0,0,0.02
720,Spain,Male,64,3,45752.78,2,1,0,79623.28,0.5746156149307087,Senior,0,46080,1,1,0.63
626,Spain,Female,26,8,148610.41,3,0,1,104502.02,1.4220816975595305,Young,1,16276,1,1,0.73
714,Spain,Male,45,8,150900.29,2,0,1,139889.15,1.0787133240855349,Middle-Aged,1,32130,0,0,0.19
538,France,Male,33,6,93791.38,1,1,1,199249.29,0.47072378526417835,Middle-Aged,0,17754,0,0,0.17
633,France,Female,36,6,125130.28,1,0,0,125961.48,0.9934011572426745,Middle-Aged,0,22788,0,0,0.15
667,Spain,Male,77,2,0.0,1,1,1,34702.92,0.0,Elderly,0,51359,0,0,0.14
754,France,Female,35,4,0.0,2,1,0,44830.71,0.0,Middle-Aged,0,26390,0,0,0.03
554,Spain,Male,42,1,0.0,2,0,1,183492.9,0.0,Middle-Aged,0,23268,0,0,0.05
618,France,Male,56,7,0.0,1,1,1,142400.27,0.0,Senior,0,34608,1,0,0.39
583,Spain,Female,22,2,0.0,2,0,1,5985.36,0.0,Young,0,12826,0,0,0.04
756,France,Male,28,8,179960.2,1,1,0,89938.08,2.0009344206591915,Young,0,21168,0,0,0.23
782,Spain,Female,27,3,0.0,2,1,0,143614.01,0.0,Young,0,21114,0,0,0.01
712,France,Male,36,2,100749.5,3,0,0,70758.37,1.4238527540982078,Middle-Aged,0,25632,1,1,0.78
793,Germany,Male,54,2,128966.13,1,0,0,18633.4,6.92123444996619,Senior,0,42822,1,1,0.85
578,France,Male,46,5,113226.47,1,1,0,56770.76,1.9944504882443004,Middle-Aged,0,26588,0,0,0.36
709,France,Male,32,4,147307.91,1,0,1,40861.55,3.6050494902909946,Middle-Aged,1,22688,0,0,0.06
513,Spain,Female,41,9,107135.04,2,1,1,160546.58,0.6673143706954081,Middle-Aged,0,21033,0,0,0.27
507,Spain,Male,46,6,92783.68,1,1,1,51424.29,1.8042773171977677,Middle-Aged,0,23322,0,0,0.25
724,France,Male,40,10,0.0,1,1,0,127847.25,0.0,Middle-Aged,0,28960,1,0,0.3
661,Germany,Female,32,1,145980.23,1,0,1,56636.28,2.577503854419817,Middle-Aged,1,21152,0,0,0.2
590,France,Female,32,0,127763.24,1,1,0,100717.54,1.2685301884855409,Middle-Aged,0,18880,0,0,0.04
554,Germany,Female,31,6,135470.9,1,1,0,107074.81,1.2651986027339204,Middle-Aged,0,17174,0,0,0.17
597,France,Male,28,2,0.0,3,1,1,78707.97,0.0,Young,0,16716,0,0,0.25
474,France,Male,26,6,0.0,2,0,0,152491.22,0.0,Young,0,12324,0,0,0.07
593,Germany,Female,48,3,133903.12,2,1,1,85902.39,1.5587822410994618,Middle-Aged,1,28464,1,0,0.25
594,Germany,Male,41,2,122545.65,2,1,1,42050.24,2.9142675523373947,Middle-Aged,0,24354,0,0,0.21
576,France,Female,41,4,112609.91,1,0,0,191035.18,0.5894721066559573,Middle-Aged,0,23616,1,0,0.15
566,Germany,Male,22,7,144954.75,2,1,0,102246.0,1.4177058271228213,Young,0,12452,0,0,0.08
612,Spain,Female,63,2,131629.17,2,1,0,122109.58,1.0779594033490247,Senior,0,38556,1,1,0.85
724,France,Male,40,6,0.0,2,0,0,106149.48,0.0,Middle-Aged,0,28960,0,0,0.03
790,Germany,Female,34,2,164011.48,1,1,0,199420.41,0.8224407922940286,Middle-Aged,0,26860,0,0,0.18
657,Spain,Male,29,7,83889.03,1,1,0,153059.62,0.548080741347718,Young,0,19053,0,0,0.02
687,France,Male,48,4,0.0,2,1,1,170893.85,0.0,Middle-Aged,0,32976,0,0,0.03
723,Spain,Male,38,6,0.0,2,1,1,94415.6,0.0,Middle-Aged,0,27474,0,0,0.0
662,France,Female,22,9,0.0,2,1,1,44377.65,0.0,Young,0,14564,0,0,0.01
786,Spain,Female,39,7,0.0,2,0,0,100929.59,0.0,Middle-Aged,0,30654,0,0,0.11
524,France,Male,40,2,180516.9,1,1,0,180002.42,1.0028581837955288,Middle-Aged,0,20960,0,0,0.26
625,Spain,Male,52,8,121161.57,1,1,0,48988.28,2.473276669440119,Senior,0,32500,0,1,0.66
759,France,Female,22,5,0.0,1,1,0,22303.17,0.0,Young,0,16698,0,0,0.16
678,France,Female,41,1,143443.61,1,1,0,196622.28,0.7295389413651392,Middle-Aged,0,27798,1,0,0.25
601,France,Female,37,5,0.0,1,0,0,20708.6,0.0,Middle-Aged,0,22237,0,0,0.18
661,France,Male,48,3,120320.54,1,0,0,96463.25,1.2473199897370242,Middle-Aged,0,31728,0,0,0.4
671,Spain,Male,38,0,92674.94,2,1,0,3647.57,25.407309523874797,Middle-Aged,0,25498,0,0,0.22
663,France,Male,33,5,157274.36,2,1,1,28531.81,5.5122461561324005,Middle-Aged,1,21879,0,0,0.11
800,Spain,Female,46,6,0.0,2,1,0,171928.04,0.0,Middle-Aged,0,36800,0,0,0.19
650,Spain,Female,30,6,0.0,1,0,0,67997.13,0.0,Young,0,19500,1,0,0.06
807,Germany,Male,37,10,130110.45,2,0,1,172097.95,0.7560255656735015,Middle-Aged,1,29859,0,0,0.08
687,France,Female,30,6,0.0,2,0,0,179206.92,0.0,Young,0,20610,0,0,0.07
478,France,Female,50,2,0.0,1,0,1,93332.64,0.0,Middle-Aged,0,23900,1,1,0.73
497,Spain,Male,27,7,149400.27,1,0,0,167522.19,0.8918237637652658,Young,0,13419,0,0,0.2
678,Germany,Male,55,4,129646.91,1,1,1,184125.1,0.7041240439244839,Senior,1,37290,1,1,0.54
705,Germany,Female,44,10,106731.58,1,1,0,137419.87,0.7766822949257629,Middle-Aged,0,31020,1,1,0.6
702,Spain,Male,39,8,0.0,2,1,0,99654.13,0.0,Middle-Aged,0,27378,0,0,0.04
688,Germany,Female,46,0,74458.25,1,0,1,6866.31,10.843997722211784,Middle-Aged,0,31648,0,1,0.58
701,France,Male,29,2,0.0,2,1,0,176943.59,0.0,Young,0,20329,0,0,0.0
621,France,Male,26,2,75237.54,1,0,1,44220.4,1.7014215158614574,Young,0,16146,0,0,0.02
595,France,Female,39,7,120962.13,1,0,0,23305.01,5.190391679728951,Middle-Aged,0,23205,0,0,0.11
717,France,Male,38,7,97459.06,1,0,0,189175.71,0.515177450635708,Middle-Aged,0,27246,0,0,0.18
503,Spain,Male,37,6,0.0,2,0,0,136506.86,0.0,Middle-Aged,0,18611,0,0,0.0
576,Germany,Male,46,4,137367.94,1,1,1,33450.11,4.106651368261569,Middle-Aged,1,26496,0,1,0.63
760,France,Female,51,2,100946.71,1,0,0,179614.8,0.5620177735910404,Senior,0,38760,1,1,0.84
841,Germany,Male,32,2,117070.21,1,1,0,113482.2,1.0316173814043084,Middle-Aged,0,26912,0,0,0.17
694,France,Male,37,10,143835.47,1,0,1,33326.71,4.315921673636551,Middle-Aged,1,25678,0,0,0.12
850,Spain,Male,39,6,206014.94,2,0,1,42774.84,4.816264420860487,Middle-Aged,1,33150,1,0,0.23
689,Spain,Female,57,4,0.0,2,1,0,136649.8,0.0,Senior,0,39273,1,0,0.4
521,Spain,Female,39,3,146408.68,1,0,0,72993.67,2.0057722813498757,Middle-Aged,0,20319,0,0,0.17
850,Spain,Male,36,0,0.0,2,1,0,141242.57,0.0,Middle-Aged,0,30600,0,0,0.06
656,Spain,Female,41,6,101179.23,2,1,1,35230.61,2.871912521526025,Middle-Aged,0,26896,0,0,0.09
665,France,Female,23,9,143672.9,1,1,1,115147.33,1.2477310589833042,Young,1,15295,0,0,0.03
748,Spain,Female,40,4,0.0,2,1,0,132368.47,0.0,Middle-Aged,0,29920,0,0,0.05
850,France,Male,68,5,169445.4,1,1,1,186335.07,0.909358608661268,Senior,1,57800,0,0,0.12
753,France,Female,36,7,128518.98,1,1,1,44567.83,2.8836714733474795,Middle-Aged,1,27108,1,0,0.08
656,France,Male,50,7,0.0,2,0,1,72143.44,0.0,Middle-Aged,0,32800,0,0,0.08
687,Spain,Female,50,5,0.0,2,1,0,110230.4,0.0,Middle-Aged,0,34350,0,0,0.26
636,Spain,Female,33,0,0.0,1,1,0,92277.47,0.0,Middle-Aged,0,20988,1,0,0.28
774,France,Male,53,4,113709.28,1,1,1,153887.93,0.7389096727729069,Senior,0,41022,1,0,0.27
577,Spain,Male,31,6,0.0,1,1,1,196395.25,0.0,Middle-Aged,0,17887,0,0,0.21
531,France,Female,47,6,0.0,1,0,0,194998.34,0.0,Middle-Aged,0,24957,1,1,0.78
794,France,Male,56,9,96951.21,1,1,1,71776.76,1.3507326048152635,Senior,0,44464,0,0,0.28
713,Spain,Female,47,1,0.0,1,1,0,107825.08,0.0,Middle-Aged,0,33511,1,1,0.88
569,Spain,Female,51,3,0.0,3,1,0,75084.96,0.0,Senior,0,29019,1,1,0.78
827,France,Male,38,5,0.0,2,0,0,103305.01,0.0,Middle-Aged,0,31426,0,0,0.02
613,Germany,Male,38,9,126265.88,2,0,0,15859.95,7.961303787212444,Middle-Aged,0,23294,0,0,0.22
660,Germany,Male,24,5,85089.3,1,1,1,71638.0,1.1877676652056173,Young,0,15840,0,0,0.04
608,Spain,Female,28,4,0.0,2,1,0,10899.63,0.0,Young,0,17024,1,0,0.0
737,France,Male,45,10,0.0,2,1,0,1364.54,0.0,Middle-Aged,0,33165,0,0,0.09
608,Germany,Female,38,8,103653.51,2,1,1,137079.86,0.7561541863261314,Middle-Aged,0,23104,0,0,0.33
535,France,Male,38,8,85982.07,1,1,0,9238.35,9.307080809884882,Middle-Aged,0,20330,0,0,0.22
807,Germany,Female,60,1,72948.58,2,1,1,17355.36,4.203230586977164,Senior,0,48420,0,0,0.32
655,Spain,Male,37,8,163708.58,2,0,0,76259.23,2.146737909627464,Middle-Aged,0,24235,0,0,0.13
850,Germany,Male,43,5,129305.09,2,0,1,19244.58,6.719039334711383,Middle-Aged,1,36550,0,0,0.25
588,Spain,Male,37,2,0.0,2,0,1,187816.59,0.0,Middle-Aged,0,21756,0,0,0.02
635,Spain,Female,29,8,138296.94,2,1,0,141075.51,0.9803043774217084,Young,0,18415,0,0,0.18
766,Germany,Female,28,3,62717.84,2,1,1,13182.43,4.7576842812743925,Young,0,21448,0,0,0.05
799,Spain,Male,38,2,0.0,2,1,1,59297.34,0.0,Middle-Aged,0,30362,0,0,0.02
637,Germany,Female,27,7,135842.89,1,1,1,101418.05,1.3394350413954914,Young,1,17199,0,0,0.11
603,Spain,Female,42,6,0.0,1,1,1,90437.87,0.0,Middle-Aged,0,25326,0,0,0.2
641,France,Male,41,6,0.0,2,1,0,65396.79,0.0,Middle-Aged,0,26281,0,0,0.0
508,France,Female,43,9,0.0,1,1,0,103726.71,0.0,Middle-Aged,0,21844,0,0,0.44
669,France,Male,37,1,125529.55,1,1,1,162260.93,0.7736276995330916,Middle-Aged,0,24753,0,0,0.04
554,France,Male,44,7,85304.27,1,1,1,58076.52,1.4688254392653004,Middle-Aged,0,24376,0,0,0.19
646,Germany,Female,52,6,111739.4,2,0,1,68367.18,1.6344011848960276,Senior,0,33592,0,1,0.56
695,Germany,Male,40,7,139022.24,1,0,1,193383.13,0.7188953865831006,Middle-Aged,1,27800,0,0,0.31
772,Germany,Male,34,7,111565.91,1,1,1,121073.23,0.9214746315102026,Middle-Aged,0,26248,0,0,0.32
762,France,Female,51,3,99286.98,1,0,1,85578.63,1.1601842656279961,Senior,0,38862,0,0,0.5
745,France,Female,28,6,0.0,2,1,0,154389.18,0.0,Young,0,20860,0,0,0.01
466,Germany,Female,47,5,102085.72,1,1,1,183536.24,0.5562156007990575,Middle-Aged,0,21902,1,1,0.69
642,France,Female,55,7,0.0,2,1,1,101515.76,0.0,Senior,0,35310,0,0,0.08
735,France,Male,41,7,74135.85,1,1,1,11783.1,6.291710161163022,Middle-Aged,0,30135,1,0,0.08
691,Spain,Male,30,9,0.0,2,0,1,10963.04,0.0,Young,0,20730,0,0,0.04
705,France,Female,50,4,77065.9,2,0,1,145159.26,0.5309058478253471,Middle-Aged,0,35250,0,0,0.4
850,Germany,Female,34,3,129668.43,2,1,1,88743.99,1.4611516791165238,Middle-Aged,1,28900,0,0,0.08
744,France,Female,43,10,147832.15,1,0,1,24234.11,6.100168316476239,Middle-Aged,1,31992,0,0,0.26
420,Germany,Female,31,1,108377.75,2,1,1,9904.63,10.942130094713281,Middle-Aged,0,13020,0,0,0.29
702,France,Female,29,6,149218.39,1,1,1,9633.01,15.490318187150228,Young,1,20358,0,0,0.03
612,Germany,Female,47,6,130024.87,1,1,1,45750.21,2.842060615678048,Middle-Aged,1,28764,1,1,0.52
670,France,Male,33,8,126679.69,1,1,1,39451.09,3.211056779419783,Middle-Aged,0,22110,0,0,0.01
612,France,Female,43,4,139496.35,2,1,1,77128.23,1.8086289546642003,Middle-Aged,1,26316,0,0,0.14
543,France,Female,31,4,138317.94,1,0,0,61843.73,2.236571759174293,Middle-Aged,0,16833,0,0,0.13
584,France,Male,38,9,104584.16,1,1,0,176678.72,0.5919454250064751,Middle-Aged,0,22192,0,0,0.05
